,pred
8165,720172.6413307601
8166,1018383.101788356
8167,431733.6033141799
8168,692937.8561846147
8169,558338.0832838924
8170,1067326.173661776
8171,602701.6590660667
8172,884170.1227260736
8173,741967.666272285
8174,286014.9419475287
8175,736923.030383616
8176,530305.0937192421
8177,1284855.0606478606
8178,171375.42189865955
8179,976413.736588392
8180,497052.3439616952
8181,563449.9774198532
8182,703141.920999978
8183,601243.8871831446
8184,763983.0995595866
8185,694712.3782986425
8186,267705.53224628215
8187,770504.6285595866
8188,738830.495120345
8189,284398.6637443833
8190,289655.8946342197
8191,327362.7373092026
8192,550559.028894804
8193,515080.9100688292
8194,557397.4611568388
8195,307281.78905083163
8196,1251763.7029392358
8197,972594.5377813035
8198,681229.6278624634
8199,501992.41617374535
8200,579574.151134597
8201,284446.66759510996
8202,404281.991947953
8203,515944.4863039608
8204,870362.6090282376
8205,282851.28723413893
8206,860127.0500942807
8207,1094039.107899884
8208,767987.9941618392
8209,815123.9416629478
8210,327163.6322509993
8211,438332.15872228873
8212,197257.68417064275
8213,452486.72115204367
8214,437814.9672886364
8215,533895.748220901
8216,504547.6421244341
8217,1637326.6203155634
8218,649463.0305683503
8219,1406943.3346851761
8220,263181.401799095
8221,460161.9172014652
8222,168123.46992496852
8223,825123.2771741548
8224,489503.97159727773
8225,481670.50956543256
8226,631654.5722133591
8227,700081.2484481196
8228,959007.9609788589
8229,502299.2196711356
8230,1167315.5598172902
8231,474935.03241400036
8232,613777.7611682895
8233,185605.3384674159
8234,1599791.9659869573
8235,420152.0465123968
8236,207620.91003404267
8237,595202.5733234492
8238,288796.19227832026
8239,423058.58123417513
8240,282820.98839550104
8241,1580964.3850696683
8242,595202.5733234492
8243,1095968.9014607852
8244,382823.9497024492
8245,1471131.5198710682
8246,460487.35181531025
8247,254890.01711498576
8248,1749530.2616863744
8249,1398558.0293593153
8250,385470.98464199394
8251,459419.7917144969
8252,1037226.4144329482
8253,481083.075823922
8254,985806.7526137442
8255,357243.9290684543
8256,252125.43326378797
8257,825038.0215219128
8258,862556.999932057
8259,601324.2687199418
8260,870568.4306186028
8261,837790.0342672912
8262,582283.5170087204
8263,1385288.4537216858
8264,315190.9896444359
8265,1145553.917298659
8266,419665.1658286475
8267,956963.5571508937
8268,1597453.6088424365
8269,1484743.1906079603
8270,629423.4899463378
8271,797794.7704583998
8272,515687.02397678193
8273,572375.849583581
8274,460812.53050815535
8275,960635.8519146522
8276,1283051.401400816
8277,425080.2032168908
8278,978064.3501140643
8279,195810.16193815094
8280,616548.5951296021
8281,502024.5834383359
8282,469670.0991757341
8283,794552.5948722886
8284,2540662.4792419686
8285,347834.9142815684
8286,904146.5889672837
8287,840555.3996260662
8288,391768.1877187591
8289,823403.3670673384
8290,595966.6991804753
8291,776813.7065635627
8292,1637912.6374685697
8293,936640.6180879867
8294,604029.0700757299
8295,521107.6066166572
8296,120065.29083628547
8297,572424.9409556328
8298,634807.5483750341
8299,976771.391137271
8300,580958.0014369774
8301,951764.3111216726
8302,1107073.0243342023
8303,1289632.751393233
8304,297236.7501562957
8305,575511.3842181889
8306,463688.1666654863
8307,552096.7296667937
8308,918782.6287641752
8309,364909.2914584613
8310,739599.2288818007
8311,250104.61691661918
8312,1208447.5377273136
8313,899626.0492733363
8314,704724.5614997541
8315,1693586.4126645594
8316,919320.6319592716
8317,600006.354751288
8318,678420.1561922173
8319,417815.0757074086
8320,1372587.4950009757
8321,264744.564582385
8322,1540878.6178506208
8323,246509.420089431
8324,1239864.5892468474
8325,267333.35883635667
8326,748020.5965661219
8327,971195.6763196501
8328,811122.8602261413
8329,395430.726913729
8330,536897.7495521564
8331,210117.56986462072
8332,984256.8695954503
8333,607880.9508362091
8334,541504.0387195755
8335,391074.4009929836
8336,293936.0606122476
8337,520042.51754292275
8338,1680658.289803873
8339,277398.49666174897
8340,470004.2557122044
8341,683045.1521248318
8342,1004275.7917176449
8343,829409.4488829008
8344,272921.72436062526
8345,1289564.1840426344
8346,600032.137266899
8347,329444.5818405332
8348,237942.25846576164
8349,730519.5650271511
8350,847919.7418615944
8351,787962.5777536896
8352,339353.51514049794
8353,886023.8102533165
8354,1094039.107899884
8355,1181358.110233253
8356,575616.2137570389
8357,329398.0266353183
8358,1851534.7470768974
8359,459751.4200278877
8360,845654.6202254781
8361,1143666.376982041
8362,518262.84262856975
8363,832265.9498326681
8364,466938.3616582193
8365,364178.5372677047
8366,478785.62081110425
8367,200035.22417299662
8368,477832.8622229383
8369,404926.02234449855
8370,179192.8723911381
8371,964567.2331260616
8372,823600.3029841585
8373,412177.68055964203
8374,318652.47471451375
8375,667921.9003350255
8376,234244.30375387924
8377,379566.3181566217
8378,540660.0391748564
8379,678833.9915131412
8380,507943.22739146656
8381,1363229.1558348364
8382,596395.0728147398
8383,376934.28261355043
8384,1332041.0390410826
8385,1351396.2776400023
8386,1384119.46195783
8387,934685.6579146902
8388,258625.5980864506
8389,839911.7157193164
8390,1017388.597632847
8391,414692.84871805087
8392,539954.3632743577
8393,911307.1706392763
8394,701498.3552077357
8395,141592.56309535197
8396,656508.3347545285
8397,1422251.0693978108
8398,483378.54485245043
8399,419758.49798674585
8400,1098390.4686020836
8401,307870.8757115437
8402,454187.47315387125
8403,567507.6787174342
8404,1445525.9984723916
8405,707376.759303508
8406,633874.102720611
8407,522333.8041764274
8408,886811.208255501
8409,651717.2503074001
8410,478987.6692820877
8411,488510.0359125905
8412,519804.24300302163
8413,1496112.1529950618
8414,931272.9144256648
8415,836942.5933348846
8416,388808.51645056205
8417,865050.742255501
8418,633833.811883815
8419,470009.63996968366
8420,261652.03007653455
8421,822258.5739490436
8422,1062973.4169840578
8423,931954.87177091
8424,324224.46459254995
8425,706771.4783723674
8426,628600.2426535634
8427,424186.3248319442
8428,307674.8986581566
8429,568113.3218120075
8430,292049.57063436176
8431,463131.4584179154
8432,263078.9125935273
8433,1412109.7425562402
8434,751571.7878136452
8435,504037.9097181194
8436,1060251.2701594671
8437,374012.7374530918
8438,300508.682162783
8439,360106.6544320872
8440,620763.2920349505
8441,550603.445363283
8442,848481.5737149416
8443,280629.149095604
8444,379919.06757051667
8445,739144.5600076414
8446,904167.2514598132
8447,500512.5143450244
8448,450839.54100213473
8449,794477.4766405454
8450,171220.56922726735
8451,366365.6129996948
8452,466991.1603711569
8453,576393.9931494873
8454,480038.3267573818
8455,1010778.5432029703
8456,662116.2201826428
8457,956609.3754901751
8458,529135.8591725098
8459,1199135.2220773571
8460,625520.7100230494
8461,461930.47582158004
8462,1107318.3065485028
8463,760044.7099058252
8464,365319.56488955306
8465,310875.00396310125
8466,1081640.9768426006
8467,353821.5010054061
8468,980847.4352500711
8469,331355.7785997867
8470,275035.49834234023
8471,517414.6916091358
8472,645756.6030789928
8473,524036.28499820846
8474,479397.103337808
8475,589989.3802341551
8476,439836.7206468205
8477,883622.8022300178
8478,814694.4537652702
8479,1955492.2082708348
8480,883432.8763344998
8481,1077925.7255634177
8482,737197.0412925233
8483,3421779.1218702667
8484,985239.8779094862
8485,285390.57896782475
8486,293095.5946873851
8487,216166.79218230146
8488,1259651.0794789856
8489,1284865.5291590597
8490,481913.24737522315
8491,992847.8161516024
8492,1043817.063721539
8493,184617.56951315817
8494,904453.7916703036
8495,1599305.023620913
8496,764391.1531251016
8497,834320.3049641842
8498,333137.89465254685
8499,538039.7056466269
8500,349574.58165558067
8501,287362.8264420456
8502,1082451.7930223017
8503,456544.61028499005
8504,584048.2772791642
8505,299680.27419211087
8506,1040140.2157628089
8507,230926.5134787602
8508,1113143.9696529026
8509,419665.69898674585
8510,674229.1271951301
8511,851602.319606592
8512,512450.61439737
8513,2281094.4911821648
8514,659252.2454355808
8515,531285.8715502801
8516,206505.8729759685
8517,1171319.5911178924
8518,287034.43853855436
8519,769665.7706312339
8520,424522.981738815
8521,1872987.2975425606
8522,604033.1062664208
8523,902514.2041382542
8524,897707.07303907
8525,675811.4771389514
8526,1062095.4091497143
8527,605490.1865301386
8528,426246.5087840472
8529,628003.1216084296
8530,538659.0789498212
8531,229284.02897339407
8532,914917.0926975159
8533,260758.30034126583
8534,1251067.2146533928
8535,1589435.5728061215
8536,877919.7914186028
8537,866575.102358302
8538,458437.6304533534
8539,1100349.7497864475
8540,296805.628993776
8541,542016.8958076176
8542,447423.7661905977
8543,1791129.8036692133
8544,395055.7621087401
8545,566205.444218189
8546,334078.7962610756
8547,350945.5655399089
8548,232892.45269797978
8549,517087.9828003252
8550,1018746.7097194134
8551,541650.740119226
8552,1165154.6510675198
8553,355813.28328050574
8554,1635335.1913923363
8555,541160.7807311114
8556,1850481.671791102
8557,632344.6743058038
8558,378254.5922083216
8559,133327.4294688634
8560,624498.7278734664
8561,334292.5302353183
8562,1375103.386661173
8563,355497.77733937267
8564,728333.0235539528
8565,587666.5051661938
8566,1371255.4072270105
8567,1131747.3400675198
8568,624498.7278734664
8569,374314.8746535857
8570,517075.676898885
8571,631614.1026548339
8572,1827555.7419988418
8573,1088738.303025976
8574,221263.49808895518
8575,190430.79912222837
8576,1073700.474148711
8577,622920.9534772801
8578,822670.4881301487
8579,254192.3110097823
8580,615699.4548197504
8581,1009656.2815377498
8582,1034895.9897232077
8583,401369.0957592456
8584,984818.2064933954
8585,591830.1282870152
8586,183459.24551148975
8587,296676.46333417884
8588,462612.08354104054
8589,953959.0904273058
8590,710747.1906983239
8591,702844.2132729404
8592,664166.0054108257
8593,1214753.4443337014
8594,803472.2370180996
8595,180608.0393751769
8596,376561.9609429706
8597,1209363.8065690922
8598,1387002.8868585308
8599,714449.6168352759
8600,851882.6042420678
8601,581401.184218189
8602,302426.45653782063
8603,334247.22715919086
8604,686011.1798159912
8605,505115.5302148628
8606,583154.349596773
8607,1142687.210449032
8608,493090.73117279715
8609,623926.2747136682
8610,234244.30375387924
8611,457004.9073080909
8612,341297.55550857773
8613,507935.55980857904
8614,667344.8238180793
8615,152266.7049460194
8616,944491.7725788589
8617,540864.1602581386
8618,798406.4596381707
8619,1095264.0017041094
8620,339292.1940442828
8621,572363.6946794209
8622,419354.0125636151
8623,655741.1407060095
8624,647255.4565923394
8625,671330.1297325161
8626,781708.2277671542
8627,250233.69044996973
8628,361596.5642911945
8629,118610.97363628546
8630,408876.14037815947
8631,1009940.1931731811
8632,228270.1086787602
8633,590045.0854934148
8634,308417.41419611906
8635,3048473.5950284647
8636,724015.5855276751
8637,820538.9000640758
8638,545335.3454621262
8639,617813.4925878337
8640,1397831.5367112693
8641,568464.2750112304
8642,270375.06478530145
8643,586685.224634762
8644,254446.64300299736
8645,289065.3994926911
8646,2326852.0043843836
8647,775610.7162433448
8648,754543.5689110189
8649,684826.20096282
8650,933143.7667741337
8651,750417.0619496381
8652,783774.7155958457
8653,647956.6427703002
8654,665434.7905688197
8655,574252.0880011872
8656,768267.8433149082
8657,533429.1044975434
8658,981564.5811631245
8659,900903.2467027593
8660,1408492.1513034713
8661,546526.529661985
8662,1913505.3434283456
8663,525567.574311521
8664,668335.7767695405
8665,449602.7757570506
8666,433436.2411088991
8667,953674.6822060508
8668,347243.1553292279
8669,246827.20875023314
8670,254266.03722701428
8671,294219.35081105
8672,683302.7250994798
8673,1078877.3371326057
8674,255680.56820818517
8675,444585.8095361533
8676,381892.6230062179
8677,1034590.899871299
8678,559120.060530029
8679,1075409.571687558
8680,750527.6365888356
8681,848554.0111835586
8682,915491.6543901585
8683,535908.1004725866
8684,685052.1351014986
8685,871508.4911945929
8686,581922.7376290625
8687,482906.2739817165
8688,421768.6098286475
8689,999648.6998924763
8690,876301.1473044868
8691,649847.5291917267
8692,180602.2053216168
8693,687059.0490211844
8694,235537.93534353533
8695,959894.1700864389
8696,364941.55590702215
8697,922304.371174112
8698,455796.50893968384
8699,797539.7010661865
8700,1235579.999747874
8701,1068849.9203603163
8702,288181.7401462469
8703,388942.07814469934
8704,393896.8161533697
8705,620893.1202751443
8706,249898.9527250874
8707,522333.8041764274
8708,450767.7130265687
8709,634097.6616641718
8710,259473.06045717635
8711,464890.60382982396
8712,245148.68426398927
8713,2382461.338230437
8714,442496.3730278367
8715,860072.1300906264
8716,436320.71013252606
8717,231211.8177452219
8718,197257.68417064275
8719,1140583.1964180684
8720,1273424.138905932
8721,700366.0055840523
8722,815333.1318743215
8723,660887.7342742949
8724,194605.38138835964
8725,356487.5770135774
8726,990930.7016767453
8727,890208.859246375
8728,758866.5801942725
8729,675811.4771389514
8730,461930.47582158004
8731,1855137.9786252505
8732,784723.1538743215
8733,491332.2174637173
8734,516807.73110882146
8735,378615.6705046818
8736,387864.957060406
8737,794840.905783616
8738,663269.7074393958
8739,456544.61028499005
8740,232975.72349144015
8741,243761.76718668558
8742,984719.9937669004
8743,808687.6835990341
8744,832290.0215219128
8745,540877.6748389283
8746,457285.40410787903
8747,598475.6675296886
8748,378124.00708956004
8749,370720.9452829998
8750,231071.77564165587
8751,203119.97818498555
8752,768993.0336872563
8753,175529.96519450546
8754,633519.3574982556
8755,819497.7948875425
8756,361781.1365329124
8757,408401.09179013397
8758,324558.96752618154
8759,1236974.8046969823
8760,618623.4177223239
8761,995018.3502746163
8762,460769.06988659163
8763,1610150.5928424257
8764,347936.46090039477
8765,508628.69140038756
8766,628401.790909719
8767,950971.4193020698
8768,487957.68045170547
8769,575200.52255436
8770,415280.7995821683
8771,456083.12743020453
8772,949831.2083672837
8773,322961.4258139135
8774,484675.5353688038
8775,887291.2507675533
8776,160752.74481453135
8777,778186.9018336709
8778,1004370.9135788588
8779,231930.45222405347
8780,538611.702175541
8781,979249.8501707382
8782,472833.03447014466
8783,467875.22959081817
8784,597717.5980719464
8785,530305.0937192421
8786,701664.168499754
8787,348612.08451696776
8788,997006.6909805776
8789,658795.8713526115
8790,1076910.8953502525
8791,283647.1944441797
8792,882800.0780381706
8793,209708.62854446133
8794,312446.5906674878
8795,941959.9617842266
8796,692867.5298968888
8797,405047.74639487785
8798,651219.0204589992
8799,464591.9114829622
8800,659456.0915328484
8801,907102.65108643
8802,976071.6113817715
8803,136638.8045405634
8804,623518.6689136681
8805,468074.1713127098
8806,543596.1215251915
8807,455471.30898902373
8808,677453.5850668228
8809,236766.2598941057
8810,756630.6488908238
8811,228803.34602150082
8812,666984.8766800215
8813,609069.9720886652
8814,204157.89275248133
8815,1037416.6878879868
8816,864247.5587808018
8817,961093.7431253426
8818,908037.8523286474
8819,896900.9451235668
8820,519157.0996830859
8821,612833.3751152543
8822,951880.9397392811
8823,478574.6124685109
8824,930690.4782028128
8825,951345.4033984661
8826,780030.5562336709
8827,387976.8307367376
8828,525260.428944394
8829,860866.2480260067
8830,1183047.7398990237
8831,593893.5088488248
8832,733423.3471666257
8833,351250.3851955188
8834,126587.60774244738
8835,257482.9895294638
8836,892960.3451824083
8837,766565.888383616
8838,809046.7235091258
8839,1289779.751393233
8840,1427969.092559799
8841,624243.6758443858
8842,702260.8412500247
8843,790854.9122870615
8844,763305.6606746194
8845,1305741.0897989464
8846,501585.33945184964
8847,1142809.0456373799
8848,628522.2006472426
8849,300262.6674978207
8850,317663.60712198104
8851,1184876.7959329698
8852,1198230.6724725475
8853,288253.2606255673
8854,1086557.7772449804
8855,749200.9181595866
8856,457071.50529923604
8857,402609.8530389487
8858,375269.8665509412
8859,538205.4488531152
8860,776460.2724142736
8861,529390.3117306586
8862,524951.5948601597
8863,1409323.7030107684
8864,526901.3303455093
8865,412682.2390733715
8866,550203.9312802461
8867,663294.7360415019
8868,952991.3408072678
8869,2896542.7780670235
8870,536819.2307250667
8871,344384.63887567335
8872,666199.0120466719
8873,319243.6526820988
8874,272187.6766400531
8875,499764.65141901193
8876,234719.91174358517
8877,226058.2816149626
8878,558276.164167053
8879,239403.07210752595
8880,714570.6486138041
8881,208985.0537756665
8882,1338020.800831851
8883,1228124.856721521
8884,811680.2951134921
8885,386849.5115152779
8886,404674.69747018296
8887,275035.49834234023
8888,489334.6483058244
8889,504175.21588901366
8890,335938.84377388656
8891,1221229.4333071
8892,319604.5915637568
8893,942351.679453175
8894,346905.6751243278
8895,2331679.933901967
8896,388790.7339614898
8897,232647.26169437167
8898,622809.0636788508
8899,489213.780032675
8900,810294.7771317653
8901,860478.2568186028
8902,558817.4242246604
8903,587691.4982249513
8904,823058.4432060524
8905,269265.95481219096
8906,901095.3820492491
8907,504117.7942496689
8908,252434.30627712497
8909,255143.26698870418
8910,729592.7727314339
8911,1672157.353358993
8912,255438.6278174166
8913,1289304.9712243164
8914,1171708.2005788065
8915,1059414.004748711
8916,1433486.2619710632
8917,394899.96814244735
8918,306170.5614826241
8919,785687.4290779764
8920,597794.8042877958
8921,768622.7429761566
8922,312100.2436160281
8923,154429.22572767182
8924,529500.1243298377
8925,1025130.3266869321
8926,829056.8467433662
8927,770055.8074336455
8928,889972.9473685641
8929,629502.8700436251
8930,277380.4261982596
8931,558350.3738807221
8932,1085222.9698136065
8933,1227031.606699884
8934,1421948.610094849
8935,813457.1665885706
8936,250665.6154748929
8937,520554.3151711584
8938,971714.4243422076
8939,1626331.701884468
8940,504038.2683161863
8941,274818.178575451
8942,677549.0116892008
8943,380358.7128862352
8944,438310.03753361857
8945,266872.88338363817
8946,429989.34348834027
8947,1302148.8125790658
8948,459427.5670340104
8949,178335.8092228723
8950,471191.25014119106
8951,928335.039739281
8952,1128379.2756582608
8953,264306.77312392846
8954,1047098.687047699
8955,417479.80666271446
8956,153381.3878542645
8957,490543.5798783453
8958,457300.3833047801
8959,397571.36108842795
8960,792729.7983357979
8961,460319.04432203784
8962,156226.7833269075
8963,916955.1758318302
8964,924877.7601165834
8965,248164.82702725835
8966,750812.3989077349
8967,449472.17419613525
8968,1074909.3869904832
8969,328133.5983492238
8970,289191.8703382442
8971,711755.576337108
8972,538803.9561840219
8973,388790.7339614898
8974,940936.1857515755
8975,790959.9885277145
8976,168678.4103413358
8977,1271770.5612808366
8978,973706.5526137443
8979,1392099.432329505
8980,893872.688020443
8981,485842.7562252867
8982,451719.5871272788
8983,684722.3196571046
8984,513511.2950793202
8985,743430.1871383726
8986,398406.5305429909
8987,182391.72768841026
8988,581851.555612639
8989,588077.6850417047
8990,815502.5150603554
8991,774187.1288931151
8992,437464.8103705616
8993,613815.2594744376
8994,463283.76527858066
8995,347542.1222009359
8996,687761.2177158906
8997,305603.31424427446
8998,1273536.8107227348
8999,1189368.6034256886
9000,457222.5867912879
9001,521805.93041757395
9002,920504.6933788589
9003,340373.25179496023
9004,601504.3669638017
9005,303204.9768430107
9006,314712.25133683626
9007,292794.45617750153
9008,1228722.7205768835
9009,205187.71683438396
9010,201476.57919513495
9011,1113395.230510788
9012,446944.6795210608
9013,757965.3842217932
9014,606093.1107531143
9015,866157.9488709043
9016,2690537.5644017216
9017,466719.73799189297
9018,594605.8105272497
9019,795935.2933213789
9020,421875.271374621
9021,1400261.396759887
9022,999520.6278747543
9023,808458.7346402257
9024,691808.8871740135
9025,139056.8033981189
9026,712638.4824057895
9027,1110781.9239254007
9028,637436.6286670561
9029,732362.0945595362
9030,664273.0472858131
9031,778336.3930975654
9032,840200.158187836
9033,333291.23262811
9034,444682.9504883103
9035,502575.5398914854
9036,2818420.5342373718
9037,1466463.7641965228
9038,674641.9200624924
9039,234244.30375387924
9040,301583.497197848
9041,661205.7739412291
9042,351177.5214883976
9043,1224708.173474686
9044,924058.6157415815
9045,207749.01605251132
9046,1506486.860474969
9047,691176.3575072419
9048,475776.9985747625
9049,1118241.512954272
9050,257840.4098016356
9051,837842.3670024958
9052,623664.3971035358
9053,1072764.718312334
9054,980937.2934329483
9055,422129.9410262744
9056,631845.4283391393
9057,397086.92169401766
9058,373275.60793474806
9059,377422.22258325893
9060,804975.5165652703
9061,360842.7100595765
9062,624743.1529378663
9063,128523.81003133429
9064,393890.38096263557
9065,1014511.3934329483
9066,249882.6097543824
9067,1366400.3608585307
9068,810710.3857875222
9069,1097881.4239185997
9070,954203.1735345589
9071,343235.23358318134
9072,492303.8439296492
9073,267470.8284035778
9074,511267.0512581586
9075,311964.7336468668
9076,846639.2805561272
9077,905339.04055172
9078,765677.6861521362
9079,798514.7774637451
9080,1263830.1317452537
9081,557053.8303721002
9082,227417.94048602102
9083,934584.283712817
9084,244658.40774728
9085,1019515.4340836812
9086,560495.2763177686
9087,213403.6657509882
9088,379467.1691645276
9089,354298.69570096757
9090,708678.2187974025
9091,2896824.4316284647
9092,1506338.8869632678
9093,514058.7471988938
9094,188430.47927077318
9095,721649.724783616
9096,1344736.972165754
9097,232489.81561385276
9098,1929016.3714708348
9099,646249.4846620692
9100,676837.4035748593
9101,822544.7191871381
9102,900699.125335696
9103,708531.5090273613
9104,1017570.725455727
9105,269925.55228634167
9106,1468667.934307505
9107,705073.7087524799
9108,146115.5219986376
9109,178367.34615635016
9110,1375735.9452009755
9111,685633.2595286225
9112,1376488.8084350924
9113,942342.1118224487
9114,254266.03722701428
9115,2479799.578754247
9116,856708.1251923935
9117,783338.9253208467
9118,418442.33571446873
9119,790194.712607992
9120,893534.8099119118
9121,700081.2484481196
9122,213952.4737679525
9123,574774.1865806071
9124,403829.2522598116
9125,465669.9979740176
9126,1099365.983244783
9127,851194.8698876603
9128,165337.86856574862
9129,1229718.9039482297
9130,837024.5325053801
9131,236871.0002174658
9132,1101133.3601040985
9133,537532.6981585049
9134,1368189.9724808366
9135,446984.53997001733
9136,575754.0048820461
9137,494538.208357782
9138,906729.1048068088
9139,1561817.9120889707
9140,396043.72955743584
9141,530730.270213628
9142,1087978.5865069581
9143,344027.7685331687
9144,718535.1896166079
9145,1601885.7042300417
9146,1910178.5078066261
9147,607489.0264506702
9148,700104.4312997541
9149,501969.0719691998
9150,891122.8032485526
9151,471546.783629145
9152,888797.9259882681
9153,858975.5377990706
9154,470794.4582860964
9155,867606.9753248149
9156,3060491.084428465
9157,465782.9374267416
9158,464055.82006612024
9159,586440.4842181889
9160,172714.14846169017
9161,1299417.1006211778
9162,866084.8952059308
9163,523828.5081255678
9164,1447619.3176635522
9165,443611.51821786904
9166,387354.51587632945
9167,861919.7797652468
9168,844818.7960281855
9169,914939.8391633487
9170,413567.4926013468
9171,614840.7875610456
9172,2873303.337246951
9173,895786.1057345894
9174,646096.4392368367
9175,695587.2064048206
9176,190430.79912222837
9177,563461.3245576241
9178,156780.3677983789
9179,879425.9173756663
9180,835210.2283633591
9181,411588.62961650995
9182,972144.4801216476
9183,676901.1167187386
9184,729592.7727314339
9185,751785.7694461053
9186,207062.9586723228
9187,430347.577486892
9188,811334.483443846
9189,702701.7636529249
9190,613315.672243136
9191,462819.6589240027
9192,364457.7100928956
9193,361556.31891503965
9194,817882.4797701994
9195,639039.9930446319
9196,464320.9921892987
9197,125879.21066480663
9198,598834.8309267017
9199,1019045.4857405323
9200,550559.028894804
9201,729244.1885430751
9202,1086601.7966616522
9203,642231.5959111789
9204,572268.7431604943
9205,485683.3881491994
9206,681127.5602907544
9207,516578.1312536005
9208,841830.2990450213
9209,768320.2338779678
9210,811257.421360195
9211,460186.7000092178
9212,435760.4207094473
9213,1427572.8890808367
9214,706325.634680481
9215,759502.0254350734
9216,993633.1405962195
9217,298515.15913071646
9218,710727.6465838412
9219,2346096.931601212
9220,467106.9095999436
9221,1193229.064065242
9222,453080.77224606695
9223,262926.2457222565
9224,236540.6080963742
9225,603979.7175278506
9226,829692.818072297
9227,546902.6473195755
9228,614440.7573461003
9229,242967.36812604894
9230,557468.3060784852
9231,968153.6133305747
9232,1233825.0011247855
9233,568974.4984924246
9234,587807.1592054495
9235,732840.6925275032
9236,234148.17221523848
9237,1304387.3332892985
9238,846546.1202894264
9239,353259.1191105954
9240,188693.43818641978
9241,507334.506737636
9242,631989.6825305647
9243,789728.6912924196
9244,163588.24100337486
9245,443320.2914401305
9246,359531.01807393087
9247,278996.7148005415
9248,483001.5728456888
9249,716439.8644790959
9250,960166.7230853485
9251,737711.0464958671
9252,281391.7012819878
9253,237151.15614309272
9254,405117.97362286004
9255,1477896.0337853376
9256,595388.7196910904
9257,474319.8582630852
9258,767748.6487595866
9259,2856950.473189278
9260,1326171.311733321
9261,1589472.4106746307
9262,173538.3147128199
9263,408876.14037815947
9264,851873.017514332
9265,360574.5736220802
9266,673614.3416318046
9267,1386409.5612808366
9268,384069.3963943604
9269,1067935.0639703053
9270,1020247.3955488484
9271,1293917.551102654
9272,245895.60812604896
9273,354826.15220540605
9274,353389.9445879165
9275,762751.7013995491
9276,616006.7181413
9277,373101.1347546584
9278,872352.2028586294
9279,614237.6936304683
9280,2970472.967428465
9281,465652.67029042117
9282,953303.0178187678
9283,747551.7581031241
9284,235158.8458563294
9285,725958.5686997541
9286,947733.9335671475
9287,584180.1579637411
9288,490929.36052452016
9289,836453.5725405368
9290,860048.1006960288
9291,826763.4351247279
9292,1026347.5443860202
9293,1804935.145814901
9294,345888.88158196316
9295,238019.84417937807
9296,1151720.299696772
9297,581357.2068620692
9298,546882.4050732998
9299,906855.1073322303
9300,188887.23528305642
9301,1111868.248714503
9302,207749.01605251132
9303,394649.6623103905
9304,299464.663385776
9305,909837.1169474159
9306,156226.7833269075
9307,924180.8359980966
9308,832426.2451838072
9309,540702.7417746843
9310,612833.3751152543
9311,335033.53797513625
9312,1210986.5680331644
9313,433044.1433574569
9314,907590.7320821023
9315,332954.03539978666
9316,795060.0220344389
9317,154926.48909898245
9318,969635.7738237197
9319,844722.7998743216
9320,316808.4163083347
9321,1139088.174802847
9322,201180.26169517214
9323,1139089.2523143683
9324,706191.881036501
9325,651538.9154189049
9326,484445.22155897773
9327,700081.2484481196
9328,1072386.357136752
9329,294524.3136414802
9330,1113484.967866793
9331,313182.72355091095
9332,158485.8807289758
9333,630085.5118906805
9334,816297.3396719573
9335,1144866.3378501737
9336,892204.1269602667
9337,353300.9295924725
9338,1456487.2743778038
9339,343272.50559102115
9340,596078.5115836323
9341,203119.97818498555
9342,758921.3975593734
9343,1346728.4809131746
9344,565880.6187733952
9345,492313.07549810817
9346,261026.2800420671
9347,331468.90208239184
9348,328681.3319584712
9349,891897.201230203
9350,809846.0022694237
9351,1372719.196270246
9352,742191.1624007617
9353,407706.3213389912
9354,522733.7671302422
9355,505757.3091108861
9356,370412.13488137804
9357,933640.5499577181
9358,632263.2075355222
9359,542158.5465981205
9360,388942.07814469934
9361,471587.6795840024
9362,714129.246783616
9363,776252.4218177397
9364,759868.8188671067
9365,1021846.2729465272
9366,3064006.942228465
9367,837358.7926381705
9368,254505.42479136563
9369,675811.4771389514
9370,350393.9443055974
9371,667155.8251257285
9372,899701.1590383443
9373,546317.6198732123
9374,209778.87415437232
9375,1285962.3042748556
9376,250586.12518688047
9377,344919.8912933874
9378,296369.3565165737
9379,1041673.7647021608
9380,858667.7264186027
9381,317357.6304054281
9382,625935.0010576916
9383,909578.7280261094
9384,802461.8776916564
9385,1060876.7693061396
9386,757703.2592063483
9387,616299.6555121727
9388,893029.5093359542
9389,879978.9287423432
9390,1035277.0144136717
9391,129403.3040313343
9392,223883.1654365667
9393,378091.03724199394
9394,823048.1899881731
9395,1607180.9331494344
9396,708266.6017516984
9397,956523.8244180684
9398,675594.8335058576
9399,940605.0314901337
9400,2727370.302544692
9401,257372.65686918102
9402,686437.1115121349
9403,358205.3764659954
9404,518071.3101754008
9405,584545.6534682617
9406,630757.9543439177
9407,484583.65650929534
9408,1332990.5111080438
9409,405896.2363698585
9410,624168.5797543919
9411,593793.1556592142
9412,949316.1772074885
9413,807823.6497591974
9414,259256.67491903185
9415,440020.94151758956
9416,342952.0553526341
9417,2820605.5579608525
9418,648887.5254501381
9419,778503.1562028077
9420,357864.28696252883
9421,815864.9719009224
9422,751526.6349612838
9423,281391.7012819878
9424,995769.1686860761
9425,306164.4644982138
9426,277422.78581105
9427,548635.6121446687
9428,1020474.4600924763
9429,499798.62923919584
9430,293548.97513975605
9431,494976.5528249565
